ct_dropoff,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1006600,2,"[[2082647, 1413529], [1029578, 1075337]]",2.0725,9.5,658.0,7,4,0.005420054200542005,2_45_
1006700,5,"[[1027582, 1129736], [1040776, 1356192], [1075866, 1043264], [1422442, 1076614], [2116953, 1045639]]",1.7280000000000002,8.15,506.1,14,10,0.013550135501355014,2_45_
1006800,2,"[[1023603, 1038693], [2082554, 1035804, 1041329]]",1.1883333333333335,6.416666666666666,397.33333333333337,7,5,0.005420054200542005,2_45_
1007001,2,"[[1433858, 1431481], [1050944, 1034117]]",1.1724999999999999,6.375,355.0,4,4,0.005420054200542005,2_45_
1007002,2,"[[1364027, 1433682], [1451053, 1107665]]",2.475,10.875,708.5,7,4,0.005420054200542005,2_45_
1007100,3,"[[1407759, 1406445], [2076979, 1049526], [1386316, 1043189]]",1.7433333333333334,8.333333333333334,516.0,16,6,0.008130081300813009,2_45_
1007200,4,"[[1484318, 2072985], [1029958, 1484157], [1403251, 1413448], [1023459, 1434734]]",1.305,7.0,415.375,14,8,0.01084010840108401,2_45_
1007300,2,"[[2061118, 1040885], [1029818, 1107688]]",1.4749999999999999,8.0,505.75,8,4,0.005420054200542005,2_45_
1007400,3,"[[1031522, 1046385], [2058132, 2132495], [1043154, 1412911]]",0.9049999999999999,5.583333333333333,308.5,10,6,0.008130081300813009,2_45_
1007500,2,"[[1042148, 1406632], [1055669, 1056724, 1056138]]",2.2391666666666667,10.083333333333332,697.0,10,5,0.005420054200542005,2_45_
1007600,4,"[[2076283, 1107306], [1043004, 1487955], [2076628, 1129614, 1043618], [2076559, 1107924]]",2.12,9.75,653.8333333333334,16,9,0.01084010840108401,2_45_
1007700,1,"[[1045763, 1434663, 1049745]]",1.0266666666666666,6.333333333333333,433.0,3,3,0.0027100271002710027,2_45_
1007800,1,"[[1108818, 1423172]]",0.93,5.75,291.5,2,2,0.0027100271002710027,2_45_
1007900,5,"[[1036419, 1357307], [2088270, 1376166], [1385889, 1027696], [1057518, 1431517], [1024253, 1056335]]",2.463,11.05,729.1,13,10,0.013550135501355014,2_45_
1008000,10,"[[2077103, 2079357], [1419572, 1414076], [1406427, 1356882], [1050004, 1435363], [1357919, 1024097], [1051143, 1045648], [1414677, 2059969], [1074531, 1484049, 1043237], [2062159, 1047021, 1413966], [2064810, 2062342]]",1.8391666666666666,8.608333333333333,522.7166666666667,40,22,0.02710027100271003,2_45_
1008100,1,"[[1484327, 1027502]]",0.39,3.75,136.5,6,2,0.0027100271002710027,2_45_
1008200,3,"[[2058134, 2064054], [1439990, 1434949], [1434597, 2059881]]",2.3333333333333335,10.166666666666666,656.0,9,6,0.008130081300813009,2_45_
1008300,6,"[[1023454, 1434990], [1407329, 1056201], [1035269, 1431872], [1035203, 2059224, 1483813], [1416724, 1035894], [1483375, 1423004]]",1.6422222222222222,8.083333333333334,506.1666666666667,32,13,0.016260162601626018,2_45_
1008400,2,"[[1108178, 1129294], [2058405, 1129753]]",1.6,8.375,554.25,5,4,0.005420054200542005,2_45_
1008603,1,"[[1029457, 1407686]]",2.745,10.5,597.0,2,2,0.0027100271002710027,2_45_
1008700,4,"[[1028695, 1422343], [1028511, 1027588], [1045395, 2086516], [1107726, 1056008]]",1.6300000000000001,7.5,446.625,15,8,0.01084010840108401,2_45_
1008800,5,"[[2076354, 1435140], [2115693, 2059914], [1129596, 2076873], [1413376, 1050616], [1406423, 1406446]]",1.629,7.65,435.0,12,10,0.013550135501355014,2_45_
1009000,2,"[[1047103, 1435043], [2058453, 1055566]]",1.8125,9.375,646.25,5,4,0.005420054200542005,2_45_
1009100,4,"[[1056371, 1434689], [1434942, 1434567], [1073718, 1055822], [1029469, 1485823]]",1.9300000000000002,9.5625,654.375,9,8,0.01084010840108401,2_45_
1009200,4,"[[2076505, 2060647], [1398223, 1046286], [2064896, 1074958, 1432104, 1029827], [1107575, 1136460]]",1.13375,6.40625,362.9375,18,10,0.01084010840108401,2_45_
1009300,5,"[[2063868, 1046501], [2062634, 1074398], [1123818, 1433628], [1422733, 1029520], [1055524, 1412838]]",1.522,7.65,471.9,17,10,0.013550135501355014,2_45_
1009400,1,"[[1385795, 2063245]]",0.8,5.75,338.0,3,2,0.0027100271002710027,2_45_
1009500,7,"[[1421864, 1421584], [1040565, 1422155], [2058397, 1431861], [1398388, 2060523, 1021484], [2064070, 2058348], [1434984, 1023449], [1040997, 1055657, 1107700]]",2.2392857142857143,10.119047619047619,656.2142857142857,23,16,0.018970189701897018,2_45_
1009600,2,"[[1135613, 1130122], [1037070, 1032629]]",2.1149999999999998,9.25,570.0,11,4,0.005420054200542005,2_45_
1009700,1,"[[1414067, 1074535]]",1.335,7.0,396.5,3,2,0.0027100271002710027,2_45_
1009800,5,"[[2061114, 1045397], [2076243, 1040775], [2062588, 2076978], [1043092, 1432710], [2062207, 1035243]]",1.233,7.1,452.3,16,10,0.013550135501355014,2_45_
1009901,2,"[[1022651, 2059015], [1074528, 1028298, 1413785]]",1.1408333333333334,6.291666666666666,342.4166666666667,14,5,0.005420054200542005,2_45_
1009902,1,"[[2076247, 2058853]]",1.55,7.25,442.5,4,2,0.0027100271002710027,2_45_
1010000,7,"[[2058829, 1413522], [1074482, 1484048], [1034945, 1057438], [1028400, 1435958], [2058096, 1050952], [1435952, 2059026], [2076406, 2068417]]",1.3228571428571427,7.75,522.9285714285714,26,14,0.018970189701897018,2_45_
1010100,9,"[[1485409, 1135597], [2057911, 2064566], [2059874, 1357265], [2064612, 2076630], [1055625, 2058063], [1035979, 1407148], [1128911, 1136735], [2086293, 2067325], [1074940, 1487954]]",1.4777777777777779,7.694444444444445,471.27777777777777,26,18,0.024390243902439025,2_45_
1010200,4,"[[1036103, 1032804], [1027670, 2063237], [1042345, 2064997], [2076491, 2076504]]",1.21125,7.375,503.5,12,8,0.01084010840108401,2_45_
1010400,4,"[[1042361, 2059802], [1413453, 1027720], [2064666, 1414562], [1055539, 2086521]]",1.05875,6.375,368.375,12,8,0.01084010840108401,2_45_
1010801,4,"[[1431394, 1108176], [1434480, 1406810], [1075673, 1050805], [2059770, 2063058]]",1.7475,8.375,512.0,9,8,0.01084010840108401,2_45_
1010802,1,"[[2125006, 1047014]]",1.555,7.5,456.5,3,2,0.0027100271002710027,2_45_
1010900,3,"[[1050865, 2086363, 1036511], [2076631, 2064544], [1129591, 2077672]]",2.2655555555555558,10.666666666666666,737.3888888888888,12,7,0.008130081300813009,2_45_
1011000,8,"[[1130377, 1483379], [1074753, 1027517], [1025187, 1039393], [1423384, 1034949], [2061109, 1040076, 1050273], [1033738, 2083272], [1487948, 1108578], [1045999, 2086132]]",1.8435416666666666,8.697916666666666,556.9583333333334,43,17,0.02168021680216802,2_45_
1011100,4,"[[1075541, 1075370], [1050857, 1435949], [1357358, 1033595], [1034429, 1090457]]",1.55125,7.25,409.125,17,8,0.01084010840108401,2_45_
1011201,1,"[[1036458, 2058346, 2064645]]",0.9266666666666667,5.166666666666667,241.0,7,3,0.0027100271002710027,2_45_
1011202,1,"[[1356441, 1036433]]",0.745,5.25,268.0,7,2,0.0027100271002710027,2_45_
1011203,2,"[[1046013, 2114699], [2058465, 1038122]]",1.1075,6.5,407.75,11,4,0.005420054200542005,2_45_
1011300,3,"[[1042608, 2086587, 1429935], [1372904, 1023810], [1406631, 1029134]]",1.6516666666666666,7.861111111111111,460.3333333333333,9,7,0.008130081300813009,2_45_
1011401,3,"[[1036232, 1051358], [2091968, 2076871], [1107961, 1034163]]",1.7433333333333334,8.416666666666666,521.6666666666666,12,6,0.008130081300813009,2_45_
1011402,3,"[[1029617, 1075555, 1489203], [1387264, 1485831], [2067326, 2064425]]",2.151111111111111,9.305555555555555,565.8888888888889,10,7,0.008130081300813009,2_45_
1011500,7,"[[1024272, 1056781], [2076930, 1433246, 1030049], [1038343, 1406455], [1037091, 1027844], [1422740, 1041061], [1433777, 2076402], [1107899, 1055550]]",1.340952380952381,7.642857142857143,518.5952380952382,19,15,0.018970189701897018,2_45_
1011600,1,"[[1485068, 1434932]]",1.0,6.25,335.0,2,2,0.0027100271002710027,2_45_
1011700,1,"[[1041199, 1038930]]",1.5750000000000002,7.5,420.0,2,2,0.0027100271002710027,2_45_
1011800,7,"[[2115727, 1434798], [2057198, 1414673], [1451186, 1422192], [2064421, 1028540], [1435041, 1484182], [1362681, 2068423], [1042341, 1030471]]",1.8307142857142857,8.357142857142858,491.64285714285717,16,14,0.018970189701897018,2_45_
1011900,5,"[[1055611, 1025191], [1039220, 1038254], [1022777, 1393414], [2076874, 1027803], [1385810, 1045770]]",1.9129999999999998,9.65,683.4,21,10,0.013550135501355014,2_45_
1012101,2,"[[2058152, 1046442], [1028208, 1029941]]",2.4525,11.75,853.75,4,4,0.005420054200542005,2_45_
1012102,2,"[[1038770, 1032646], [1434842, 1435253]]",1.5025,8.25,544.5,9,4,0.005420054200542005,2_45_
1012200,2,"[[1046269, 2076227], [2059740, 1036522]]",1.3425,6.75,386.5,10,4,0.005420054200542005,2_45_
1012400,3,"[[1043622, 1483635], [1423539, 1040619], [1451190, 1432664]]",1.9833333333333334,9.416666666666666,587.1666666666666,8,6,0.008130081300813009,2_45_
1012500,3,"[[1443188, 1043490], [2064482, 2058834], [1407486, 2087302]]",2.655,12.333333333333334,857.1666666666666,13,6,0.008130081300813009,2_45_
1012601,2,"[[2076242, 1075680], [1434892, 1357841]]",2.655,10.875,681.25,6,4,0.005420054200542005,2_45_
1012602,2,"[[1357302, 2086275], [1041205, 2059833]]",1.795,8.875,557.25,7,4,0.005420054200542005,2_45_
1012700,3,"[[1037076, 1050007], [1027726, 1433755], [2076982, 1484046, 1092705]]",1.8694444444444445,8.861111111111112,556.7222222222222,7,7,0.008130081300813009,2_45_
1012800,2,"[[2058160, 1413828], [1049950, 1040944]]",1.52,7.75,443.75,8,4,0.005420054200542005,2_45_
1013000,2,"[[1049786, 1033313], [1033341, 1042140]]",1.4649999999999999,6.625,345.0,6,4,0.005420054200542005,2_45_
1013100,4,"[[1047693, 1386770], [1423431, 1435453], [2059223, 1050272], [1046016, 1035673]]",1.58875,7.6875,471.0,14,8,0.01084010840108401,2_45_
1013202,1,"[[1055616, 1046193]]",1.3599999999999999,7.5,420.0,2,2,0.0027100271002710027,2_45_
1013300,4,"[[1107801, 1035278], [1033008, 2115277], [1107860, 1042966], [1034120, 2076660]]",1.985,9.5,628.25,14,8,0.01084010840108401,2_45_
1013400,3,"[[1027595, 1483211, 2057066], [2060362, 1034045], [1040787, 1027587]]",1.61,7.527777777777779,433.4444444444445,8,7,0.008130081300813009,2_45_
1013603,2,"[[1107646, 2086844], [1434774, 1030283]]",2.365,11.0,755.25,9,4,0.005420054200542005,2_45_
1013604,1,"[[2062641, 1048368]]",5.66,20.75,1341.0,2,2,0.0027100271002710027,2_45_
1013700,5,"[[1136447, 2064401], [1043199, 1130109], [1041534, 2086026], [1038807, 1356673], [1434664, 2058462]]",2.195,9.95,617.1,18,10,0.013550135501355014,2_45_
1013800,5,"[[1433875, 2069257], [1074473, 1484498], [1034758, 1035244], [1043566, 2064352], [2114672, 1406949]]",2.536,10.85,688.4,12,10,0.013550135501355014,2_45_
1013900,3,"[[1055996, 1075340], [1484308, 1074330], [1024259, 1357261]]",1.6266666666666667,8.333333333333334,529.0,7,6,0.008130081300813009,2_45_
1014000,4,"[[2057758, 1032201], [1407678, 1434981], [1406890, 1414559], [1046396, 2059211]]",1.16375,6.375,329.125,12,8,0.01084010840108401,2_45_
1014200,1,"[[1483602, 1359272]]",4.35,16.25,1105.0,4,2,0.0027100271002710027,2_45_
1014300,5,"[[1029717, 1488913], [1029658, 1035214], [1059765, 2067319], [2125009, 1357843, 1403429], [2057543, 1040676]]",1.6496666666666666,8.05,490.7333333333333,26,11,0.013550135501355014,2_45_
1014401,1,"[[1043173, 1033983]]",2.38,10.0,570.0,2,2,0.0027100271002710027,2_45_
1014402,1,"[[1035159, 1485326]]",2.645,10.75,635.5,3,2,0.0027100271002710027,2_45_
1014500,3,"[[1040718, 1423994], [2062765, 1023579], [1040818, 1029821, 2061199]]",3.0850000000000004,12.444444444444445,804.3333333333334,11,7,0.008130081300813009,2_45_
1014602,3,"[[2062763, 1421762], [2050555, 1045944], [1404177, 1372902, 1376715]]",2.4233333333333333,10.916666666666666,710.7222222222222,8,7,0.008130081300813009,2_45_
1014801,3,"[[1038486, 1036229], [1050622, 1434577], [1435217, 1483319]]",1.7216666666666667,8.0,450.8333333333333,16,6,0.008130081300813009,2_45_
1014802,2,"[[2086358, 1038071], [1074460, 1107583]]",2.73,11.25,693.25,10,4,0.005420054200542005,2_45_
1015002,3,"[[2086745, 1037474], [2064124, 1031381], [2059256, 1027883]]",2.341666666666667,9.75,538.8333333333334,9,6,0.008130081300813009,2_45_
1015301,1,"[[1045703, 1035798]]",1.04,6.25,330.0,6,2,0.0027100271002710027,2_45_
1015302,2,"[[1435208, 1434492], [2057451, 2086122, 1034595]]",1.4716666666666667,7.5,447.33333333333337,8,5,0.005420054200542005,2_45_
1015401,1,"[[2077464, 1042574]]",3.3049999999999997,12.25,721.0,7,2,0.0027100271002710027,2_45_
1015402,1,"[[1046392, 1024099]]",2.8049999999999997,10.5,600.0,4,2,0.0027100271002710027,2_45_
1015501,2,"[[1393028, 1434072], [2065842, 1131012]]",2.36,10.625,705.0,5,4,0.005420054200542005,2_45_
1015502,3,"[[1421594, 2062633], [1406744, 2064016, 1038283], [1045510, 2097409]]",1.4733333333333334,8.055555555555555,516.5,11,7,0.008130081300813009,2_45_
1015700,5,"[[1485830, 1423534, 2064772], [1422969, 2065792], [1050152, 1036410, 1403325], [1412798, 1406817], [1422159, 2064303]]",2.497333333333333,10.65,668.0333333333334,15,12,0.013550135501355014,2_45_
1015801,1,"[[1136348, 1406142, 1357828, 1055995, 1398568]]",2.6719999999999997,11.1,640.2,9,5,0.0027100271002710027,2_45_
1016100,3,"[[1413986, 1042555], [1357361, 1399008], [1049754, 1037083]]",1.9766666666666666,9.0,538.8333333333334,7,6,0.008130081300813009,2_45_
1016200,1,"[[2078639, 1046705]]",4.625,17.5,1155.5,6,2,0.0027100271002710027,2_45_
1016300,2,"[[1033332, 1394024], [1056333, 2062048]]",1.8775,9.25,568.5,7,4,0.005420054200542005,2_45_
1016700,1,"[[1022857, 1056941]]",1.92,8.5,510.0,6,2,0.0027100271002710027,2_45_
1017100,2,"[[1075545, 1424807], [1406381, 2116968]]",1.975,8.875,514.0,8,4,0.005420054200542005,2_45_
1017500,2,"[[2058188, 1056813], [1043066, 1107645]]",2.5949999999999998,10.375,621.0,7,4,0.005420054200542005,2_45_
1017900,3,"[[1028856, 1034303], [1414560, 1027748], [1406952, 1035769]]",2.0716666666666668,9.0,479.0,7,6,0.008130081300813009,2_45_
1018700,1,"[[1074331, 1424761]]",2.715,10.75,610.0,3,2,0.0027100271002710027,2_45_
1031703,1,"[[1049797, 1049848]]",2.23,9.5,600.0,3,2,0.0027100271002710027,2_45_
1031704,1,"[[1036355, 1434970]]",3.4,14.75,1031.5,5,2,0.0027100271002710027,2_45_
1000700,2,"[[1041760, 1369802], [2068549, 1054112]]",5.2,18.75,1141.0,4,4,0.006756756756756757,2_46_
1000900,2,"[[1392171, 1370134], [1040051, 1377730]]",5.8675,22.5,1553.75,4,4,0.006756756756756757,2_46_
1001501,3,"[[1033490, 1037449], [1045895, 1379445], [1054828, 2088912]]",3.3083333333333336,14.75,1074.6666666666667,12,6,0.010135135135135136,2_46_
1001502,4,"[[1053082, 2077006], [2079190, 1369899], [1359695, 1047383], [1053998, 1054737]]",3.2037500000000003,14.375,1015.0,14,8,0.013513513513513514,2_46_
1001600,2,"[[1036792, 1047147], [1032108, 1047214]]",2.5975,13.0,975.0,5,4,0.006756756756756757,2_46_
1001800,1,"[[1401694, 1392259]]",1.65,8.5,572.0,5,2,0.0033783783783783786,2_46_
1002100,2,"[[2067524, 1032111], [1379003, 1044990]]",2.3549999999999995,9.875,599.25,5,4,0.006756756756756757,2_46_
1002202,2,"[[1369378, 1050701], [1374813, 1032656]]",1.4925,8.625,595.75,5,4,0.006756756756756757,2_46_
1002800,2,"[[1053891, 1363269], [1369965, 1374913]]",2.245,10.0,637.25,9,4,0.006756756756756757,2_46_
1003300,2,"[[1040102, 2074368], [1373062, 1374516]]",1.245,7.25,465.25,4,4,0.006756756756756757,2_46_
1003400,3,"[[1403264, 1033404, 1033097], [1050355, 1050452], [1045835, 1042810]]",1.7316666666666665,8.027777777777779,496.88888888888886,11,7,0.010135135135135136,2_46_
1003700,1,"[[1044151, 1049310]]",1.755,9.75,720.0,3,2,0.0033783783783783786,2_46_
1003800,6,"[[1393478, 2069345], [1033127, 1033056, 1041577], [1041445, 1037797], [2092041, 1363334], [1036966, 2094633], [1049265, 2076992]]",1.4377777777777778,7.930555555555556,538.0,27,13,0.02027027027027027,2_46_
1003900,1,"[[1044834, 2068024]]",3.965,15.25,1085.5,4,2,0.0033783783783783786,2_46_
1004001,1,"[[1443113, 1393146]]",0.7,4.75,221.5,2,2,0.0033783783783783786,2_46_
1004002,3,"[[1392676, 2082129], [2076998, 1049084], [1373083, 1383828]]",2.388333333333333,10.666666666666666,708.3333333333334,6,6,0.010135135135135136,2_46_
1004100,1,"[[1411948, 1061752]]",4.035,19.5,1628.5,6,2,0.0033783783783783786,2_46_
1004200,1,"[[2077246, 1046729]]",1.045,6.25,331.0,4,2,0.0033783783783783786,2_46_
1004300,3,"[[1037031, 1373084], [1369150, 1033406], [2072763, 1046764]]",2.521666666666667,11.583333333333334,814.6666666666666,14,6,0.010135135135135136,2_46_
1004400,2,"[[1386640, 1051424], [1047502, 1369336]]",1.9275,9.125,570.75,4,4,0.006756756756756757,2_46_
1004700,2,"[[2095641, 1043892], [2068384, 2077763]]",3.4849999999999994,13.75,905.75,5,4,0.006756756756756757,2_46_
1004800,1,"[[1387599, 1046126]]",1.4,7.25,450.0,6,2,0.0033783783783783786,2_46_
1004900,2,"[[1049134, 1046859], [1392794, 1045981]]",0.74,5.375,292.25,4,4,0.006756756756756757,2_46_
1005000,4,"[[1403032, 1044365], [2094577, 1037555], [2072952, 1044747], [2072924, 1037998]]",1.7025000000000001,7.6875,417.0,15,8,0.013513513513513514,2_46_
1005200,1,"[[1038663, 2072969]]",2.06,9.75,788.5,2,2,0.0033783783783783786,2_46_
1005400,2,"[[1369985, 2067681], [2088351, 1391562]]",2.0,8.25,475.75,5,4,0.006756756756756757,2_46_
1005501,2,"[[1033175, 2089203], [1032187, 2074124]]",2.885,12.625,900.5,8,4,0.006756756756756757,2_46_
1005502,2,"[[1033130, 1051304], [1059559, 2088431]]",2.0700000000000003,10.375,716.75,4,4,0.006756756756756757,2_46_
1005600,3,"[[1403396, 1045023], [1449312, 2076989], [1054669, 1040053]]",1.5966666666666667,7.916666666666667,495.3333333333333,10,6,0.010135135135135136,2_46_
1005700,1,"[[1402697, 1374912]]",2.5,10.75,681.5,3,2,0.0033783783783783786,2_46_
1005800,4,"[[1034282, 1043267], [1433684, 1433321], [2077445, 1043972], [1485320, 1393059]]",1.4275,7.3125,454.25,16,8,0.013513513513513514,2_46_
1006000,3,"[[2069343, 2088384], [1032756, 2082172], [1369944, 1055299]]",1.0999999999999999,6.0,321.0,10,6,0.010135135135135136,2_46_
1006100,1,"[[2073177, 1058025]]",1.55,9.0,522.5,3,2,0.0033783783783783786,2_46_
1006300,2,"[[1048390, 1433959], [1370148, 1063332]]",2.2475,9.375,593.75,6,4,0.006756756756756757,2_46_
1006400,2,"[[1048437, 1048405], [1129345, 2088300]]",1.4275,6.75,358.5,9,4,0.006756756756756757,2_46_
1006500,5,"[[1051845, 1402971, 1052797], [2076649, 1370403], [2076893, 1045916], [1424059, 1050197], [1433314, 1369338]]",1.9533333333333331,9.416666666666668,630.2333333333333,19,11,0.016891891891891893,2_46_
1006600,1,"[[1402815, 1401455]]",1.6,7.75,463.5,2,2,0.0033783783783783786,2_46_
1006800,5,"[[1049995, 1046848], [1045694, 2077117], [2088287, 1029452], [1402169, 1378299], [1049124, 1046677]]",1.85,8.5,537.5,15,10,0.016891891891891893,2_46_
1007001,1,"[[1036591, 1037117]]",1.455,7.75,510.0,4,2,0.0033783783783783786,2_46_
1007002,1,"[[2063303, 1403318]]",0.7,5.25,308.5,2,2,0.0033783783783783786,2_46_
1007100,1,"[[2068383, 1033637]]",1.15,6.0,287.5,3,2,0.0033783783783783786,2_46_
1007200,9,"[[2094538, 2074241], [1386973, 1043268], [1047210, 2072820], [1387218, 1046719], [2073591, 1402773], [2082457, 1040811], [2094628, 1040039], [2082087, 2073742], [1041363, 1046902]]",1.2827777777777778,7.055555555555555,418.77777777777777,36,18,0.030405405405405407,2_46_
1007300,4,"[[2076635, 1035043], [1377817, 1051179], [1043246, 1048305, 2067676], [1037799, 2073823]]",1.7333333333333334,8.625,559.0416666666667,14,9,0.013513513513513514,2_46_
1007400,2,"[[1392675, 1037128], [1053081, 1037414]]",2.2725,10.75,725.75,11,4,0.006756756756756757,2_46_
1007500,2,"[[1046975, 1032110], [1401823, 1401908]]",1.5725,8.25,539.5,4,4,0.006756756756756757,2_46_
1007600,3,"[[1056079, 2088140], [1129809, 1136071], [2089047, 1374192]]",1.2866666666666666,6.75,396.5,7,6,0.010135135135135136,2_46_
1007700,2,"[[1035142, 2092047], [1037385, 2088415]]",1.2475,6.5,360.75,8,4,0.006756756756756757,2_46_
1007800,1,"[[1402492, 1374733, 1039720]]",0.96,5.833333333333333,341.6666666666667,7,3,0.0033783783783783786,2_46_
1007900,8,"[[1037807, 1377827], [1108752, 1385872], [1107320, 1385813], [2073701, 2068314], [1369625, 1041738], [1048268, 1050658], [2065299, 1046606], [1392444, 1386405]]",1.390625,7.21875,443.1875,36,16,0.02702702702702703,2_46_
1008000,4,"[[2088320, 1048244], [1373544, 1411089], [1043009, 1387094], [1050904, 1047517]]",1.69,8.1875,493.875,19,8,0.013513513513513514,2_46_
1008100,3,"[[1053142, 2077470], [1050969, 1049489], [1044481, 1042719]]",2.4499999999999997,10.083333333333334,606.1666666666666,21,6,0.010135135135135136,2_46_
1008200,4,"[[1042268, 2072928], [2074232, 1037794], [1039843, 2058848], [1370133, 2077154]]",1.2662499999999999,6.75,379.25,20,8,0.013513513513513514,2_46_
